,race_year_id,event,race,country,participation,distance,elevation_gain,elevation_loss,aid_stations,participants,country_code,year,month,day,frequency_in_ranking,equivalent_distance,weighted_elevation
379,38061,La Mision 2018 - VLA,La Mision 160 Km,Argentina,solo,163.3,7240.0,-7240.0,1,200,ARG,2018,12,13,94,235.70000000000002,0.3071701315231226
380,38139,Brazos Bend 100,100 M,United States,solo,162.3,2730.0,-2720.0,6,175,USA,2018,12,08,175,189.60000000000002,0.1439873417721519
381,36241,The Hitchcock Experience,100 Mile,United States,solo,161.4,5050.0,-5050.0,21,75,USA,2018,12,08,13,211.9,0.2383199622463426
382,27003,Tjörnarparen - Trail Ultra,100 miles,Sweden,solo,162.1,2290.0,-2310.0,9,50,SWE,2018,12,08,23,185.0,0.12378378378378378
383,34709,Wicklow Way 50 Miles,100 Miles,Ireland,solo,160.7,5750.0,-5750.0,4,50,IRL,2018,12,07,34,218.2,0.2635197066911091
384,38665,Falls 100 Ultra Trail Race,100 Mile,United States,solo,168.8,3350.0,-3350.0,41,140,USA,2018,12,01,20,202.3,0.16559565002471577
385,32255,Chattanooga 100 Mile Trail Race,Chattanooga 100 Mile Trail Race,United States,solo,158.1,3770.0,-3770.0,14,250,USA,2018,11,30,140,195.8,0.19254341164453526
386,33853,Gede Pangrango 100,150KM,Indonesia,solo,164.0,14430.0,-14440.0,3,4,IDN,2018,11,30,4,308.3,0.4680506000648719
387,33013,HK168,Full 168,"Hong Kong, China",solo,169.1,10490.0,-10490.0,14,300,HKG,2018,11,30,185,274.0,0.38284671532846715
388,42815,Best of San Diego 100 Miler,100 Miler,United States,solo,163.1,2340.0,-2340.0,5,5,USA,2018,11,24,5,186.5,0.12546916890080428
389,42299,Louceni,173 km,Czech Republic,solo,172.3,6400.0,-6560.0,9,55,CZE,2018,11,23,55,236.3,0.2708421498095641
390,34951,Ultra-Trail® Three Gorges,169 Km,China,solo,171.4,10140.0,-10000.0,15,200,CHN,2018,11,22,112,272.8,0.3717008797653959
392,31309,Oman Desert Marathon,Oman Desert Marathon,Oman,solo,163.7,3850.0,-4200.0,13,99,OMN,2018,11,17,93,202.2,0.1904055390702275
393,38477,Tunnel Hill  100 & 50 mile runs,100mi,United States,solo,161.4,1570.0,-1560.0,21,203,USA,2018,11,10,203,177.1,0.08865047995482778
394,36627,Pong Yaeng Trail,Pong Yaeng Trail 166,Thailand,solo,164.9,7830.0,-7830.0,17,150,THA,2018,11,09,142,243.2,0.32195723684210525
395,35903,Feral Pig Ultra,Feral Pig 100 Mile,Australia,solo,163.3,4070.0,-4200.0,15,30,AUS,2018,11,03,10,204.0,0.19950980392156864
397,40399,PINHOTI 100,100 MILES,United States,solo,161.9,4930.0,-5060.0,0,169,USA,2018,11,03,169,211.2,0.2334280303030303
399,35645,Bhatti Lakes Ultra,160 Km,India,solo,160.1,1020.0,-1020.0,0,20,IND,2018,11,02,9,170.29999999999998,0.05989430416911333
400,33797,Bromo Tengger Semeru 100 Ultra,BTS 170K,Indonesia,solo,169.3,7530.0,-7530.0,15,43,IDN,2018,11,02,43,244.60000000000002,0.3078495502861815
401,29415,Kullamannen,100 miles,Sweden,solo,161.8,4310.0,-4280.0,14,320,SWE,2018,11,02,251,204.9,0.21034651049292338
402,38839,Cactus Rose,100 Mile,United States,solo,162.4,3500.0,-3500.0,20,37,USA,2018,10,28,37,197.4,0.1773049645390071
403,29783,White Rose Ultra,100 Mile,United Kingdom,solo,165.4,4380.0,-4430.0,5,60,GBR,2018,10,28,16,209.2,0.20936902485659656
404,38825,Halloween hike,160 km,Finland,solo,168.6,2080.0,-2080.0,5,1,FIN,2018,10,27,1,189.4,0.10982048574445617
406,32035,Javelina Jundred,100 Miles,United States,solo,160.2,2300.0,-2300.0,26,799,USA,2018,10,27,368,183.2,0.1255458515283843
407,33019,GRAN VUELTA VALLE DEL GENAL,100 MILLAS DEL GENAL,Spain,solo,162.8,8020.0,-7490.0,17,166,ESP,2018,10,26,166,243.0,0.3300411522633745
408,36373,Indomit costa esmeralda ultra-trail®,100 MILLES,Brazil,solo,160.3,4730.0,-4730.0,12,50,BRA,2018,10,26,23,207.60000000000002,0.2278420038535645
409,27391,Ultra Sovev Emek,Sovev Emek 166 KM,Israel,solo,166.0,2250.0,-2230.0,14,22,ISR,2018,10,25,22,188.5,0.11936339522546419
410,36091,Bèrghem Ultra Trail,Furuberget Endurance,Norway,solo,169.7,7440.0,-7440.0,18,50,NOR,2018,10,20,8,244.1,0.30479311757476446
411,41951,GHOST TRAIN RAIL TRAIL RACE 100,100 Mi,United States,solo,161.0,1610.0,-1600.0,0,76,USA,2018,10,20,76,177.1,0.09090909090909093
412,30573,Dalmacija Ultra-Trail®,Sky Dut,Croatia,solo,159.3,7140.0,-7170.0,14,150,HRV,2018,10,19,72,230.70000000000002,0.3094928478543563
413,32713,Mines of Spain,100 Mile,United States,solo,170.0,4360.0,-4360.0,19,60,USA,2018,10,19,60,213.6,0.20411985018726592
414,37943,Rodopi Ultra Trail,Rodopi Advendurun,Greece,solo,163.0,6910.0,-6910.0,6,200,GRC,2018,10,19,108,232.1,0.2977165015079707
415,30965,Le Grand Raid De La Réunion,La Diagonale Des Fous,France,solo,168.1,9610.0,-9560.0,17,2900,FRA,2018,10,18,2660,264.2,0.36373959121877364
416,30411,Centurion Autumn 100,Centurion Autumn 100,United Kingdom,solo,161.1,1580.0,-1580.0,14,250,GBR,2018,10,13,168,176.9,0.0893159977388355
417,29481,Cloudsplitter 100,100 Mile,United States,solo,166.3,5310.0,-5310.0,21,100,USA,2018,10,13,44,219.4,0.24202370100273474
418,29719,Hume And Hovell Ultra,100 Mile,Australia,solo,162.7,3670.0,-3660.0,10,100,AUS,2018,10,13,30,199.39999999999998,0.18405215646940826
419,30713,INDIANA TRAIL 100,100 mi,United States,solo,161.7,3490.0,-3490.0,5,250,USA,2018,10,13,183,196.6,0.1775178026449644
420,33167,Virgin Forest Trail,Ultra-Trail®,Greece,solo,162.6,6920.0,-6920.0,15,150,GRC,2018,10,12,54,231.8,0.2985332182916307
421,35935,Crimea X Run,Stage Race,Ukraine,solo,174.7,9480.0,-9530.0,8,227,UKR,2018,10,10,227,269.5,0.35176252319109463
422,30363,Bromont Ultra,160km,Canada,solo,158.1,6090.0,-6090.0,17,98,CAN,2018,10,06,98,219.0,0.2780821917808219
423,30463,100 Miles Sud De France,100 Miles,France,solo,172.6,8130.0,-9870.0,15,500,FRA,2018,10,05,160,253.89999999999998,0.3202048050413549
424,58549,Grindstone 100,Grindstone 100,United States,solo,159.6,6980.0,-6980.0,15,300,USA,2018,10,05,207,229.39999999999998,0.3042720139494333
425,32919,Pirin Ultra,160km,Bulgaria,solo,165.1,10310.0,-10300.0,9,53,BGR,2018,10,05,53,268.2,0.3844146159582401
426,30547,Szlak Orlich Gniazd - Ultra,Szlak Orlich Gniazd - Ultra,Poland,solo,161.1,2730.0,-2730.0,7,150,POL,2018,10,05,58,188.4,0.1449044585987261
427,29219,Ultra-Trail del Rincon,UTR 170K,Spain,solo,171.9,6890.0,-6890.0,15,45,ESP,2018,10,05,45,240.8,0.2861295681063123
428,31481,NERANG 200 miler,NERANG 100 miler,Australia,solo,161.7,5820.0,-5820.0,6,100,AUS,2018,09,29,17,219.89999999999998,0.2646657571623466
429,30505,WUT - Wienerwald Ultra Trail,TITAN-WUT,Austria,solo,163.8,5360.0,-5380.0,15,50,AUT,2018,09,29,15,217.4,0.24655013799448022
430,27193,BEAR 100,BEAR 100,United States,solo,160.93,6863.0,-6576.0,13,344,USA,2018,09,28,344,229.56,0.2989632340128942
431,35953,Lycian Way Ultra Marathon,LYUM XXL - 174K,Turkey,solo,174.4,6070.0,-6390.0,16,15,TUR,2018,09,28,15,235.10000000000002,0.25818800510421097
432,34813,Black River Run,100 Miles,Sweden,solo,161.5,1030.0,-1030.0,9,200,SWE,2018,09,22,59,171.8,0.059953434225844
433,25831,Cotswold Way Century,102 Miles,United Kingdom,solo,165.7,4150.0,-4270.0,10,130,GBR,2018,09,22,119,207.2,0.2002895752895753
434,31635,Waterous Trail On Foot,WTF 100,Australia,solo,162.1,3840.0,-3840.0,9,30,AUS,2018,09,22,20,200.5,0.1915211970074813
435,36129,Adamello Ultra-Trail®,Ultra-Trail® - 180 km,Italy,solo,165.0,11380.0,-11380.0,19,86,ITA,2018,09,21,86,278.8,0.4081779053084648
436,31975,Karkloof100,Karkloof100,South Africa,solo,157.0,3330.0,-3410.0,9,76,ZAF,2018,09,21,76,190.3,0.1749868628481345
438,28825,Mogollon Monster 100,MOGOLLON MONSTER 100,United States,solo,161.5,5470.0,-5460.0,12,150,USA,2018,09,15,69,216.2,0.25300647548566146
439,29149,Old Cascadia,100 Mile,United States,solo,165.7,8120.0,-8110.0,14,100,USA,2018,09,15,10,246.89999999999998,0.32887808829485626
441,36981,RUN RABBIT RUN,100 Hare,United States,solo,165.8,6160.0,-6160.0,0,40,USA,2018,09,15,40,227.4,0.27088830255057167
442,38353,Shinetsu Five Mountains Trail,100 miles,"Myoko, Japan",solo,164.3,6420.0,-6240.0,9,282,JPN,2018,09,15,282,228.5,0.28096280087527353
443,36617,GARMIN ULTRA RACE STOLOWE MOUNTAINS,Challange 158,Poland,solo,77.5,2460.0,-2460.0,11,50,POL,2018,09,14,26,102.1,0.2409402546523017
445,36855,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,United States,solo,155.8,5785.0,-5785.0,0,140,USA,2018,09,08,140,213.65,0.2707699508542008
446,31163,THE GREAT NORTH WALK 100S,100 MILES,Australia,solo,173.3,4870.0,-4870.0,6,200,AUS,2018,09,08,46,222.0,0.21936936936936938
447,37343,Superior Fall Trail Race,100m,United States,solo,168.0,5200.0,-5060.0,13,168,USA,2018,09,07,168,220.0,0.23636363636363636
448,25877,SwissPeaks Trail,170K Valais*Wallis,Switzerland,solo,165.0,10780.0,-12020.0,13,400,CHE,2018,09,07,148,272.8,0.3951612903225806
449,36961,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,United States,solo,161.0,8215.0,-7965.0,0,300,USA,2018,09,07,300,243.15,0.3378572897388443
450,23479,Ultra Tour Monte Rosa,Ultra Tour 170 km,Switzerland,solo,170.0,10990.0,-10990.0,15,200,CHE,2018,09,06,93,279.9,0.39264022865309045
451,23475,Ultra Tour Monte Rosa,4 Stage Race 170 km,Switzerland,solo,171.6,10940.0,-10920.0,11,300,CHE,2018,09,05,118,281.0,0.3893238434163701
453,33867,Vadrózsa,Vadrózsa 160,Hungary,solo,159.6,6340.0,-6350.0,17,100,HUN,2018,09,01,52,223.0,0.284304932735426
454,25073,UTMB®,UTMB®,France,solo,170.0,9990.0,-9990.0,16,2565,FRA,2018,08,31,2565,269.9,0.37013708781030014
455,28097,Velebit 100 miles,Velebit 100 miles,Croatia,solo,157.5,6430.0,-6440.0,4,6,HRV,2018,08,31,6,221.8,0.28990081154192965
457,26491,Ultra Tour des 4 Massifs,Ut4M160 Xtrem,France,solo,163.7,10710.0,-10770.0,16,700,FRA,2018,08,24,270,270.79999999999995,0.39549483013293946
458,26497,Ultra Tour des 4 Massifs,Ut4M160 Challenge,France,solo,128.6,8690.0,-8500.0,12,415,FRA,2018,08,23,415,215.5,0.4032482598607889
459,27555,"Beacons 100/50, Beacons Ultra/Marathon - Force12 Events -",Beacons 100,United Kingdom,solo,162.6,6730.0,-6730.0,5,150,GBR,2018,08,18,18,229.89999999999998,0.2927359721618095
460,36963,CASCADE CREST 100 MILE ENDURANCE RUN,Cascade Crest 100 Mile Endurance Run,United States,solo,161.0,6700.0,-6700.0,0,147,USA,2018,08,18,147,228.0,0.29385964912280704
461,35411,Habanero Hundred,100M,United States,solo,157.6,1840.0,-1800.0,0,53,USA,2018,08,18,53,176.0,0.10454545454545454
462,36235,Leadville Trail 100 Run,Leadville Trial 100 Run,United States,solo,162.2,4490.0,-4480.0,0,378,USA,2018,08,18,378,207.1,0.21680347658136165
463,29749,Kodiak Ultra Marathons,Kodiak 100 Mile,United States,solo,163.8,5210.0,-5220.0,15,104,USA,2018,08,17,104,215.9,0.2413154238073182
464,35121,Persenk Ultra,PERSENK ULTRA,Bulgaria,solo,157.6,7090.0,-7120.0,13,150,BGR,2018,08,17,72,228.5,0.3102844638949672
465,33955,Mt. Wumeng Ultra Trail,168KM solo,China,solo,164.6,7790.0,-7350.0,14,100,CHN,2018,08,11,14,242.5,0.3212371134020619
466,33957,Mt. Wumeng Ultra Trail,168KM team,China,team,164.6,7790.0,-7350.0,14,60,CHN,2018,08,11,6,242.5,0.3212371134020619
467,32253,Ute 100 Mile Trail Race,Ute 100 Mile Trail Race,United States,solo,159.5,6180.0,-6180.0,9,200,USA,2018,08,11,97,221.3,0.2792589245368278
468,33781,Chongli100 Ultra Sky Trail Challenge,168 Km,China,solo,166.6,7290.0,-7290.0,12,150,CHN,2018,08,10,48,239.5,0.30438413361169103
469,25985,Centurion North Downs Way 100,Centurion North Downs Way 100,United Kingdom,solo,168.0,3420.0,-3460.0,14,300,GBR,2018,08,04,151,202.2,0.16913946587537093
470,35965,High Lonesome 100,100M,United States,solo,160.0,6480.0,-6480.0,12,100,USA,2018,08,03,100,224.8,0.2882562277580071
471,31671,Ouray 100 Mile Endurance Run,100 Mile,United States,solo,164.8,11420.0,-11420.0,15,120,USA,2018,08,03,81,279.0,0.40931899641577063
472,27491,Burning River Endurance Run,100 Mile,United States,solo,164.4,2610.0,-2510.0,14,250,USA,2018,07,28,160,190.5,0.13700787401574804
474,28479,The GAX 100 Miles,The GAX 100 Miles,Sweden,solo,160.8,1500.0,-1500.0,3,70,SWE,2018,07,28,47,175.8,0.08532423208191126
476,31407,Garmin Runfire Salt Lake Ultra Trail,100 Mile,Turkey,solo,164.5,700.0,-700.0,15,27,TUR,2018,07,27,27,171.5,0.04081632653061224
477,25513,Montreux Trail Festival,MXtrem,Switzerland,solo,161.9,11530.0,-11520.0,15,300,CHE,2018,07,27,115,277.2,0.41594516594516595
478,30443,Vermont 100 Endurance Race,100M,United States,solo,158.0,5390.0,-5380.0,19,350,USA,2018,07,21,277,211.9,0.25436526663520526
479,33133,YOU YANGS Hardcore 100Miler,100 MI,Australia,solo,164.2,3280.0,-3280.0,2,33,AUS,2018,07,21,33,197.0,0.166497461928934
480,31295,Elephant Trail Race,160 Km (100 Mile),Australia,solo,162.4,6930.0,-6930.0,13,35,AUS,2018,07,20,11,231.7,0.2990936555891239
481,35383,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,United States,solo,161.8,10365.0,-10365.0,0,115,USA,2018,07,19,115,265.45000000000005,0.39046901488039176
482,19487,Tahoe Rim Trail Endurance Run,100 Mile,United States,solo,160.4,6140.0,-6140.0,0,300,USA,2018,07,14,142,221.8,0.2768259693417493
483,33633,Columbia China Ultra 168-Chongli,168km,China,solo,166.9,8130.0,-8130.0,14,350,CHN,2018,07,13,177,248.2,0.32755842062852536
484,26969,Silverheels Endurance Run,100 Mile,United States,solo,168.3,4890.0,-4880.0,22,300,USA,2018,07,07,25,217.20000000000002,0.2251381215469613
485,27341,Sinister 7 Ultra,Solo,Canada,solo,159.9,5720.0,-5740.0,15,1600,CAN,2018,07,07,84,217.10000000000002,0.26347305389221554
487,28553,Pen Llyn Ultra 100,Pen Llyn Ultra 100,United Kingdom,solo,162.6,3210.0,-3170.0,7,100,GBR,2018,06,23,1,194.7,0.16486902927580896
488,30461,Western States Endurance Run,Western States Endurance Run,United States,solo,161.6,5370.0,-6890.0,21,369,USA,2018,06,23,300,215.3,0.24941941477008825
489,27531,South Wales 100,South Wales 100,United Kingdom,solo,167.1,5660.0,-5670.0,11,100,GBR,2018,06,22,24,223.7,0.2530174340634779
490,27977,Ultra Coahuila,100M,Mexico,solo,159.2,6080.0,-6060.0,12,40,MEX,2018,06,22,19,220.0,0.27636363636363637
491,29115,ULTRA01 by XT,ULTRA01 by XT,France,solo,163.3,5010.0,-5010.0,5,200,FRA,2018,06,22,115,213.4,0.23477038425492033
492,28883,X Trail Corrèze Dordogne,Trail des tours par équipes,France,team,48.4,2010.0,-2300.0,4,400,FRA,2018,09,22,76,68.5,0.2934306569343066
493,28905,Ultra-Trail® Gaspesia 100,100 miles,Canada,solo,159.1,4010.0,-4020.0,21,25,CAN,2018,06,16,5,199.2,0.20130522088353414
494,41965,Bighorn Trail Run,100M,United States,solo,167.3,6740.0,-6800.0,7,360,USA,2018,06,15,166,234.70000000000002,0.2871751171708564
495,26955,Ultra-Trail® Malopolska,UTM 170,Poland,solo,172.8,8870.0,-8870.0,11,100,POL,2018,06,15,49,261.5,0.33919694072657747
496,27329,Ultra-Trail® Malopolska,UTM 170 NA RATY,Poland,solo,170.0,8650.0,-8650.0,9,50,POL,2018,06,15,7,256.5,0.33723196881091616
497,25983,Centurion South Downs Way 100,Centurion South Downs Way 100,United Kingdom,solo,155.9,3390.0,-3440.0,14,300,GBR,2018,06,09,223,189.8,0.178609062170706
498,32169,Laulasmaa Ultra,Laulasmaa Ultra 8 loops,Estonia,solo,170.5,1880.0,-1880.0,56,3,EST,2018,06,09,3,189.3,0.09931325937665082
499,33511,Oh Meu Deus,100 Milhas OMD,Portugal,solo,172.3,7530.0,-7530.0,13,85,PRT,2018,06,08,45,247.60000000000002,0.3041195476575121
500,24339,SAN DIEGO 100,San Diego 100,United States,solo,161.3,3950.0,-3950.0,15,250,USA,2018,06,08,151,200.8,0.19671314741035856
501,29705,Kettle Moraine 100,100 Mile,United States,solo,160.9,2660.0,-2660.0,12,400,USA,2018,06,02,182,187.5,0.14186666666666667
502,34375,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,United States,solo,161.0,4270.0,-4270.0,0,55,USA,2018,06,02,55,203.7,0.2096219931271478
503,28367,Bryce Canyon,100 Mile,United States,solo,158.1,4770.0,-4800.0,13,300,USA,2018,06,01,63,205.8,0.23177842565597667
504,26029,Chicamocha Canyon Race,100 miles,Colombia,solo,164.6,7090.0,-7070.0,14,100,COL,2018,06,01,63,235.5,0.30106157112526544
505,24505,Jurassic Coast 100,100 miles,United Kingdom,solo,168.2,4740.0,-4740.0,14,50,GBR,2018,06,01,32,215.6,0.21985157699443414
506,34049,Scout Mountain Ultras,162K,United States,solo,162.2,6320.0,-6300.0,11,38,USA,2018,06,01,38,225.39999999999998,0.2803904170363798
507,24871,The Arctic Triple Lofoten Ultra-Trail®,100 Miles,Norway,solo,165.1,6610.0,-6610.0,10,31,NOR,2018,06,01,31,231.2,0.2858996539792387
508,24465,6th Elton Volgabus Ultra-Trail®,Ultimate 100 miles,Russia,solo,163.6,250.0,-250.0,8,80,RUS,2018,05,26,65,166.1,0.015051173991571343
509,24989,Nuts Karhunkierros,160K,Finland,solo,167.5,2570.0,-2570.0,7,64,FIN,2018,05,25,64,193.2,0.13302277432712215
510,34511,Fiambala Desert Trail,ULTRA DESERT TRAIL X 5 DIAS,Argentina,solo,169.6,3540.0,-3250.0,12,64,ARG,2018,05,22,64,205.0,0.17268292682926828
511,26021,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,Norway,solo,161.5,3310.0,-3770.0,3,200,NOR,2018,05,19,37,194.6,0.17009249743062693
512,35067,Trainic-World in Sainokuni,100mile,Japan,solo,174.6,9760.0,-9760.0,16,200,JPN,2018,05,19,36,272.2,0.3585598824393828
513,27217,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles Trail Ultramarathon,Philippines,solo,161.9,11840.0,-11860.0,11,100,PHL,2018,05,17,91,280.3,0.42240456653585445
514,27737,Penang Eco 100,100 miles,Malaysia,solo,166.5,4250.0,-4260.0,15,40,MYS,2018,05,12,21,209.0,0.20334928229665072
515,28853,Pembrokeshire Ultramarathons,100,United Kingdom,solo,162.0,5550.0,-5550.0,7,100,GBR,2018,05,11,16,217.5,0.25517241379310346
516,30857,Ultra-Trail Snowdonia,UTS-100,United Kingdom,solo,168.1,10220.0,-10220.0,15,100,GBR,2018,05,11,46,270.3,0.37809840917499077
517,22655,Centurion Thames Path 100,Centurion Thames Path 100,United Kingdom,solo,161.2,3210.0,-3160.0,13,300,GBR,2018,05,05,183,193.29999999999998,0.16606311433005694
518,32709,Hubert 100 Miles,Hubert 100 Miles,Australia,solo,155.4,2350.0,-2350.0,9,100,AUS,2018,05,05,16,178.9,0.13135830072666294
519,50503,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,United States,solo,162.5,5420.0,-5420.0,0,126,USA,2018,05,05,126,216.7,0.25011536686663594
520,32405,Salomon Hammer Trail,100 Miles,Denmark,solo,156.0,6000.0,-6620.0,12,500,DNK,2018,05,04,11,216.0,0.2777777777777778
521,29411,Aktivitus Trailrace,Ultra-Trail®,Sweden,solo,164.8,3040.0,-3040.0,8,50,SWE,2018,04,28,22,195.20000000000002,0.15573770491803277
522,31117,Altra100,100 Mile,Philippines,solo,160.3,10380.0,-10900.0,14,35,PHL,2018,04,27,1,264.1,0.3930329420673987
523,33343,Ultra-Trail Mt. Fuji,UTMF,Japan,solo,167.4,7610.0,-7680.0,9,1480,JPN,2018,04,27,1480,243.5,0.31252566735112935
524,32307,Ultra-Trail® Drakensberg,UTD 160,South Africa,solo,166.0,5850.0,-6980.0,8,21,ZAF,2018,04,27,21,224.5,0.26057906458797325
525,25257,Täby Extreme Challenge,TEC 100 Miles,Sweden,solo,159.1,1640.0,-1640.0,13,150,SWE,2018,04,21,95,175.5,0.09344729344729344
526,28221,Zion,100 Mile,United States,solo,160.5,3760.0,-3760.0,15,300,USA,2018,04,20,155,198.1,0.18980312973245836
527,28659,Mustang Trail Race,Mustang Trail Race,Nepal,solo,168.3,9870.0,-9170.0,8,30,NPL,2018,04,17,18,267.0,0.36966292134831463
528,29375,Jiangnan100 Ultra Trail,168Km,China,solo,157.1,8110.0,-8100.0,13,100,CHN,2018,04,13,72,238.2,0.3404701931150294
529,37333,Zumbro Endurance Run,100m,United States,solo,159.8,4210.0,-4210.0,22,20,USA,2018,04,13,20,201.9,0.20851906884596336
530,23711,100 Miles Of Istria,RED,Croatia,solo,168.0,6540.0,-6820.0,12,600,HRV,2018,04,06,373,233.4,0.2802056555269923
531,24677,Patagonia Run,100 Millas,Argentina,solo,163.0,6600.0,-6580.0,16,152,ARG,2018,04,06,152,229.0,0.28820960698689957
532,31813,Lost Island Ultra,The Vodafone Lost Island Ultra,Fiji,solo,166.2,4800.0,-4420.0,14,100,FJI,2018,04,03,50,214.2,0.22408963585434175
534,26593,Badger Mountain Challenge,100 Mile,United States,solo,158.4,4510.0,-4500.0,18,58,USA,2018,03,30,58,203.5,0.22162162162162163
535,26611,Victoria 162,3-day Race,"Hong Kong, China",solo,163.7,7160.0,-7150.0,21,100,HKG,2018,03,29,12,235.29999999999998,0.30429239269018277
536,30051,Ultra Trail Huang Shan,170 Km,China,solo,167.5,9210.0,-9200.0,15,90,CHN,2018,03,23,39,259.6,0.3547765793528505
537,32135,Northburn 100 Miler,100 Mile,New Zealand,solo,162.6,10010.0,-10030.0,12,57,NZL,2018,03,17,57,262.7,0.38104301484583175
539,21815,Gaoligong by UTMB,MGU,China,solo,160.0,8400.0,-8417.0,17,400,CHN,2018,03,09,385,244.0,0.3442622950819672
540,22431,Addo Elephant Trail Run,100 Mile,South Africa,solo,161.2,5640.0,-5130.0,17,100,ZAF,2018,03,02,52,217.6,0.25919117647058826
541,30645,Antelope Canyon,100 Mile,United States,solo,159.5,1740.0,-1740.0,10,300,USA,2018,02,23,21,176.9,0.0983606557377049
542,26219,La Misión,160 Km,Argentina,solo,163.9,6810.0,-6800.0,2,200,ARG,2018,02,22,51,232.0,0.29353448275862065
543,31523,Les Traces du Nord Basse-Terre,L'Ultra-Trail®,France,solo,155.4,6290.0,-6300.0,14,400,FRA,2018,02,16,10,218.3,0.28813559322033894
544,41165,Lone Star 100,100M,United States,solo,158.6,5930.0,-5850.0,9,41,USA,2018,02,10,41,217.89999999999998,0.2721431849472235
545,28897,Tarawera 100 Mile Endurance Run,Tarawera 100 Mile Endurance Run,New Zealand,solo,164.1,5520.0,-5520.0,10,200,NZL,2018,02,10,124,219.3,0.25170998632010944
546,24785,Rocky Raccoon,100 Mile,United States,solo,158.2,1970.0,-1970.0,19,500,USA,2018,02,03,201,177.89999999999998,0.1107363687464868
547,25477,Run The Rann,RTR 161 Km,India,solo,160.4,2310.0,-2290.0,10,32,IND,2018,02,03,32,183.5,0.12588555858310627
548,21567,Coldwater Rumble,100 Miles,United States,solo,159.3,1660.0,-1650.0,16,500,USA,2018,01,20,28,175.9,0.09437180216031837
550,31669,HURT 100,HURT 100 MILE ENDURANCE RUN,United States,solo,161.0,8200.0,-8200.0,0,129,USA,2018,01,13,129,243.0,0.3374485596707819
551,24601,Montane Spine Races,Challenger,United Kingdom,solo,174.8,4590.0,-4590.0,4,120,GBR,2018,01,13,99,220.70000000000002,0.20797462618939735
552,24597,Montane Spine Races,MRT Challenge,United Kingdom,solo,174.8,4200.0,-4200.0,4,16,GBR,2018,01,13,16,216.8,0.19372693726937268
553,20653,Sandsjöbacka Trail,Ultra Triple,Sweden,solo,159.5,2490.0,-2510.0,9,100,SWE,2018,01,12,30,184.4,0.13503253796095444
555,19853,S1 Trail La Corsa Della Bora,S1 Ipertrail,Italy,solo,165.2,6640.0,-6640.0,6,19,ITA,2018,01,05,19,231.6,0.28670120898100176
556,19855,S1 Trail La Corsa Della Bora,S1 Ipertrail Team,Italy,team,165.2,6640.0,-6640.0,6,13,ITA,2018,01,05,13,231.6,0.28670120898100176
557,24081,UTSZ Trail Races,100Miles,China,solo,162.4,7230.0,-7200.0,16,40,CHN,2017,12,23,9,234.7,0.30805283340434597
559,25033,Prazska Stovka - Prague Ultra Trail,170 Km,Czech Republic,solo,168.6,4720.0,-4830.0,8,98,CZE,2017,12,09,98,215.8,0.21872103799814643
560,26537,The Hitchcock Experience,100 Mile,United States,solo,169.2,5470.0,-5430.0,21,50,USA,2017,12,09,22,223.89999999999998,0.24430549352389463
561,23199,Ultra-Trail® Panoramic,100Miles,Thailand,solo,162.9,7130.0,-6970.0,10,400,THA,2017,12,08,89,234.2,0.3044406490179334
562,27269,Eco Madeira Ultra Marathon,Eco Madeira Ultra Marathon,Portugal,solo,164.9,7130.0,-7130.0,11,25,PRT,2017,12,01,7,236.2,0.3018628281117697
563,23631,HK168,Full 168,"Hong Kong, China",solo,161.5,7880.0,-7870.0,14,300,HKG,2017,12,01,100,240.3,0.32792342904702454
564,26623,Wicklow Way 50 Miles,100 Miles,Ireland,solo,160.8,5490.0,-5480.0,4,50,IRL,2017,12,01,17,215.70000000000002,0.25452016689847007
565,19301,Alpine Challenge,100 Mile Individual,Australia,solo,155.3,6420.0,-6420.0,4,100,AUS,2017,11,25,42,219.5,0.29248291571753987
566,41979,Best of San Diego 100 Miler,100 Miler,United States,solo,163.0,2360.0,-2360.0,13,9,USA,2017,11,24,9,186.6,0.1264737406216506
568,19175,Ultra-Trail® Three Gorges,172 Km,China,solo,174.1,10200.0,-10070.0,17,114,CHN,2017,11,23,114,276.1,0.36943136544730165
569,28131,CHIMERA 100,100 MILES,United States,solo,155.0,6520.0,-6520.0,0,66,USA,2017,11,18,66,220.2,0.29609445958219804
570,25319,AITUYE Shenzhen Costline 168 International Trail,168KM,China,solo,161.9,5840.0,-5830.0,17,100,CHN,2017,11,11,6,220.3,0.2650930549251021
571,23483,Feral Pig Ultra,Feral Pig 100 Mile,Australia,solo,162.8,3300.0,-3420.0,15,30,AUS,2017,11,11,8,195.8,0.16853932584269662
573,19743,Oman Desert Marathon,Oman Desert Marathon,Oman,solo,167.0,3260.0,-3610.0,14,99,OMN,2017,11,04,96,199.6,0.16332665330661325
