,race_year_id,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants,frequency_in_ranking,year
1087,4406,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,Arcadia,United States,2013-08-03,00:00:00,solo,160.8,6350.0,-7770.0,0,74,74,2013
1088,6325,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,,United States,2013-08-03,00:00:00,solo,161.0,6120.0,-6120.0,0,48,48,2013
1089,4951,STUNT 100,STUNT 100,,Germany,2013-08-03,00:00:00,solo,161.0,4380.0,-4380.0,0,19,19,2013
1090,4303,Burning River Endurance Run,100 Mile,Hudson,United States,2013-07-27,00:00:00,solo,161.0,2470.0,-2470.0,0,152,152,2013
1091,4314,Chiemgauer 100,100 Mile,Bergen,Germany,2013-07-26,00:00:00,solo,160.0,7500.0,-7500.0,0,12,12,2013
1092,4025,LAKELAND,LAKELAND 100,,United Kingdom,2013-07-26,00:00:00,solo,161.0,6300.0,-6300.0,0,124,124,2013
1093,4343,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2013-07-20,00:00:00,solo,161.0,6030.0,-6030.0,0,118,118,2013
1094,4301,Vermont 100 Endurance Race,100M,WestWindsor,United States,2013-07-20,00:00:00,solo,161.0,4290.0,-4290.0,0,200,200,2013
1095,5768,OSJ Ontake Ultra-Trail®?,100 Miles,Otaki,Japan,2013-07-13,00:00:00,solo,155.0,4200.0,-4200.0,0,28,28,2013
1096,6662,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2013-07-12,00:00:00,solo,168.0,10500.0,-10500.0,0,81,81,2013
1097,4284,HARDROCK 100 ENDURANCE RUN,100Mi CC,,United States,2013-07-12,00:00:00,solo,161.8,10365.0,-10365.0,0,106,106,2013
1098,6102,Salomon Xreid Hardangervidda,Salomon Xreid Hardangervidda,Asker,Norway,2013-07-12,00:00:00,solo,155.7,4800.0,-4800.0,0,17,17,2013
1099,4672,TRANSJURA,TRANSJURA - BASIC,,Poland,2013-07-05,00:00:00,solo,164.0,3500.0,-3500.0,0,28,28,2013
1100,4332,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,,United States,2013-06-29,00:00:00,solo,161.0,4400.0,-4400.0,0,64,64,2013
1101,4297,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2013-06-29,00:00:00,solo,161.0,5510.0,-7000.0,0,278,278,2013
1102,5779,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2013-06-21,00:00:00,solo,171.0,12100.0,-12100.0,0,145,145,2013
1103,4267,Ultra-Trail South West,100 Miles,,United Kingdom,2013-06-21,00:00:00,solo,155.0,5466.0,-5466.0,0,35,35,2013
1104,4081,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2013-06-15,00:00:00,solo,160.4,3442.0,-3500.0,0,142,142,2013
1105,4311,Bighorn Mountain Wild And Scenic Trail Run,100M,Sheridan,United States,2013-06-14,00:00:00,solo,161.3,5500.0,-5500.0,0,125,125,2013
1106,4309,SAN DIEGO 100,San Diego 100,Oceanside,United States,2013-06-08,00:00:00,solo,160.9,4790.0,-4790.0,0,82,82,2013
1107,4329,Kettle Moraine 100,100 Mile,LaGrange,United States,2013-06-01,00:00:00,solo,161.9,2682.0,-2682.0,0,113,113,2013
1108,4313,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2013-06-01,00:00:00,solo,161.0,3425.0,-3425.0,0,98,98,2013
1109,4942,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,,United States,2013-06-01,00:00:00,solo,161.0,4270.0,-4270.0,0,22,22,2013
1110,5623,Bryce Canyon,100 Mile,Hatch,United States,2013-05-31,00:00:00,solo,161.0,4200.0,-4200.0,0,114,114,2013
1111,4292,SULPHUR SPRINGS,SULPHUR SPRINGS 100 MILES,Ancaster,Canada,2013-05-25,00:00:00,solo,161.0,3220.0,-3220.0,0,57,57,2013
1112,4310,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,,United States,2013-05-18,00:00:00,solo,163.8,6100.0,-6100.0,0,151,151,2013
1113,4361,Salomon Hammer Trail,100 Miles,allinge,Denmark,2013-05-04,00:00:00,solo,161.0,4000.0,-4000.0,0,15,15,2013
1114,5079,Oh Meu Deus,K160+,Seia,Portugal,2013-04-26,00:00:00,solo,166.3,7110.0,-7110.0,0,18,18,2013
1115,5455,SALT FLATS 100,SALT FLATS 100,,United States,2013-04-26,00:00:00,solo,161.0,3200.0,-3200.0,0,37,37,2013
1116,4287,Ultra-Trail Mt. Fuji,UTMF,Fuji,Japan,2013-04-26,00:00:00,solo,161.0,9164.0,-9164.0,12,724,724,2013
1117,5605,INDIANA TRAIL 100,INDIANA TRAIL 100 MILE,Albion,United States,2013-04-20,00:00:00,solo,161.0,4000.0,-4000.0,0,58,58,2013
1118,4510,Zion,100 Mile,Virgin,United States,2013-04-19,00:00:00,solo,161.0,2700.0,-2700.0,0,93,93,2013
1119,4417,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2013-04-13,00:00:00,solo,160.9,2400.0,-2400.0,0,37,37,2013
1120,4010,100 Miles Of Istria,100 Miles,Umag,Croatia,2013-04-12,00:00:00,solo,166.0,6900.0,-7200.0,0,79,79,2013
1121,5285,UMSTEAD 100,UMSTEAD 100,,United States,2013-04-06,00:00:00,solo,161.0,2450.0,-2450.0,0,162,162,2013
1122,4295,Badger Mountain Challenge,100 Mile,Kennewick,United States,2013-03-29,00:00:00,solo,161.0,4300.0,-4300.0,0,43,43,2013
1123,5215,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2013-03-23,00:00:00,solo,161.0,3600.0,-3600.0,0,54,54,2013
1124,4080,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2013-03-23,00:00:00,solo,161.0,1600.0,-1600.0,0,90,90,2013
1125,4075,Northburn Ultra Mountain Events,100 Mile,Cromwell,New Zealand,2013-03-23,00:00:00,solo,161.0,8000.0,-8000.0,0,30,30,2013
1126,3679,HARDCORE HUNDRED MILES,100 MILES,Kayapa,Philippines,2013-02-22,00:00:00,solo,160.0,10000.0,-10000.0,0,12,12,2013
1127,5639,IRON HORSE Endurance RunS,IRON HORSE 100M,,United States,2013-02-09,00:00:00,solo,161.0,2400.0,-2400.0,0,29,29,2013
1128,4420,Rocky Raccoon,100 Mile,Huntsville,United States,2013-02-02,00:00:00,solo,161.0,1800.0,-1800.0,0,229,229,2013
1129,4290,HURT 100,HURT 100 MILE ENDURANCE RUN,,United States,2013-01-19,00:00:00,solo,161.0,7620.0,-7620.0,0,53,53,2013
1130,3534,La Mision,160 Km,SanMartíndelosAndes,Argentina,2012-12-12,00:00:00,solo,160.0,9000.0,-9000.0,0,261,261,2012
1131,3491,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2012-11-24,00:00:00,solo,162.4,2130.0,-2140.0,0,32,32,2012
1132,28463,Louceni,170 Km,UstinadLabem,Czech Republic,2012-11-23,00:00:00,solo,170.0,7300.0,-7200.0,24,40,40,2012
1133,3445,CHIMERA 100,CHIMERA 100 MILES,,United States,2012-11-17,00:00:00,solo,155.0,6520.0,-6520.0,0,76,76,2012
1134,3261,THE GREAT NORTH WALK 100S,100 MILES,Patonga,Australia,2012-11-10,00:00:00,solo,173.7,6500.0,-6500.0,0,50,50,2012
1135,4782,OZARK 100 MILE ENDURANCE RUN,OZARK 100 MILE ENDURANCE RUN,Shawnee,United States,2012-11-03,00:00:00,solo,161.0,4500.0,-4500.0,0,46,46,2012
1136,3444,PINHOTI 100,PINHOTI 100 MILES,Sylacauga,United States,2012-11-03,00:00:00,solo,161.9,4930.0,-5030.0,0,108,108,2012
1137,2692,Cactus Rose,100 Mile,Bandera,United States,2012-10-27,00:00:00,solo,161.0,4400.0,-4400.0,0,47,47,2012
1138,3226,Javelina Jundred,100 Miles,FortMcDowell,United States,2012-10-27,00:00:00,solo,162.9,1960.0,-1960.0,0,160,160,2012
1139,3218,CAESAR'S CAMP,CAESAR'S CAMP 100 MILE ULTRARACE,,United Kingdom,2012-10-20,00:00:00,solo,161.0,4630.0,-4630.0,0,9,9,2012
1140,3242,Ultima Frontera Trail,ULTIMA FRONTERA 166,Loja,Spain,2012-10-20,00:00:00,solo,167.0,4820.0,-4820.0,0,23,23,2012
1141,3247,Rodopi Ultra Trail,100 miles,Haidou,Greece,2012-10-19,00:00:00,solo,165.6,6965.0,-6965.0,0,34,34,2012
1142,2871,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,SaintDenis,France,2012-10-18,00:00:00,solo,168.9,10982.0,-10952.0,0,1363,1363,2012
1143,3446,Oil Creek 100 Trail Runs,OIL CREEK 100 MILES,,United States,2012-10-13,00:00:00,solo,162.3,5420.0,-5420.0,0,87,87,2012
1144,3241,MAGREDI MOUNTAIN TRAIL,MAGREDI MOUNTAIN TRAIL 100 MI (MMT 100 MILE),Fontanafredda,Italy,2012-10-12,00:00:00,solo,162.0,7000.0,-7000.0,0,48,48,2012
1145,3689,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 Mile,,United States,2012-10-06,00:00:00,solo,,,,0,16,16,2012
1146,3436,Grindstone 100,Grindstone 100,Swoope,United States,2012-10-05,00:00:00,solo,163.0,7071.0,-7071.0,0,108,108,2012
1147,3244,RIO DEL LAGO 100,RIO DEL LAGO 100 MILES,,United States,2012-09-29,00:00:00,solo,165.9,3300.0,-3300.0,0,55,55,2012
1148,2705,BEAR 100,BEAR 100,Smithfield,United States,2012-09-28,00:00:00,solo,161.0,6865.0,-6865.0,0,170,170,2012
1149,3597,Mogollon Monster 100,MOGOLLON MONSTER 100,Pine,United States,2012-09-28,00:00:00,solo,170.6,7010.0,-7010.0,0,9,9,2012
1150,3249,Virgil Crest Ultras,100M,,United States,2012-09-22,00:00:00,solo,161.6,6100.0,-6100.0,0,32,32,2012
1151,3442,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2012-09-15,00:00:00,solo,161.0,6100.0,-6100.0,0,73,73,2012
1152,3234,Glasshouse 100,GLASSHOUSE - 100 miles,,Australia,2012-09-08,00:00:00,solo,160.5,3075.0,-3075.0,0,39,39,2012
1153,3957,Haliburton Forest Trail Race,HALIBURTON FOREST TRAIL RACE - 100 miles,,Canada,2012-09-08,00:00:00,solo,160.9,3120.0,-3120.0,0,23,23,2012
1154,3003,L'Infernal Trail Des Vosges,160 Km,SaintNabord,France,2012-09-08,00:00:00,solo,156.0,7300.0,-7300.0,0,98,98,2012
1155,4619,OSJ Yatsugatake Super Trail,100 Miles,628-3TOKIWAKAMAKURA,Japan,2012-09-08,00:00:00,solo,160.0,6400.0,-6400.0,0,138,138,2012
1156,2688,PLAIN 100 MILE ENDURANCE RUN,PLAIN 100 MILE ENDURANCE RUN,,United States,2012-09-08,00:00:00,solo,161.0,7850.0,-7850.0,0,10,10,2012
1157,4129,LOST SOUL ULTRAMARATHON,LOST SOUL ULTRA 100 MILES,Lethbridge,Canada,2012-09-07,00:00:00,solo,161.1,5535.0,-5535.0,0,20,20,2012
1158,3254,SUPERIOR TRAIL RACES,SUPERIOR SAWTOOTH 100 MILE TRAIL RUN,Lutsen,United States,2012-09-07,00:00:00,solo,165.0,6100.0,-6400.0,0,89,89,2012
1159,3257,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,,United States,2012-09-07,00:00:00,solo,161.0,8215.0,-7965.0,0,213,213,2012
1160,3259,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,,United States,2012-08-25,00:00:00,solo,161.0,6700.0,-6700.0,0,96,96,2012
1161,2872,Le Grand Raid Des Pyrénées,GRP160 Ultra,vielle-Aure,France,2012-08-24,00:00:00,solo,160.7,9661.0,-9661.0,0,352,352,2012
1162,2917,Leadville Trail 100 Run,100 MILE TRAIL RUN,Leadville,United States,2012-08-18,00:00:00,solo,,,,0,363,363,2012
1163,2665,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2012-08-11,00:00:00,solo,161.0,3030.0,-3070.0,0,69,69,2012
1164,2914,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,,United States,2012-08-04,00:00:00,solo,161.0,6120.0,-6120.0,0,18,18,2012
1165,2694,Burning River Endurance Run,100 Mile,Hudson,United States,2012-07-28,00:00:00,solo,161.0,2470.0,-2350.0,0,199,199,2012
1166,3240,ADAMELLO TRAIL,ADAMELLO SUPER TRAIL,,Italy,2012-07-27,00:00:00,solo,160.0,9100.0,-8180.0,0,19,19,2012
1167,2903,Chiemgauer 100,100 Mile,Bergen,Germany,2012-07-27,00:00:00,solo,160.0,7500.0,-7500.0,0,10,10,2012
1168,2906,LAKELAND,LAKELAND 100,,United Kingdom,2012-07-26,00:00:00,solo,161.0,6300.0,-6300.0,0,136,136,2012
1169,2696,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,Arcadia,United States,2012-07-21,00:00:00,solo,160.8,6350.0,-7770.0,0,75,75,2012
1170,2905,STUNT 100,STUNT 100,,Germany,2012-07-21,00:00:00,solo,161.5,3860.0,-3860.0,0,21,21,2012
1171,3245,Vermont 100 Endurance Race,100M,WestWindsor,United States,2012-07-21,00:00:00,solo,161.0,4290.0,-4290.0,0,218,218,2012
1172,3804,OSJ Ontake Ultra-Trail®?,100 Miles,Otaki,Japan,2012-07-15,00:00:00,solo,155.0,4200.0,-4200.0,0,38,38,2012
1173,2616,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2012-07-13,00:00:00,solo,168.0,11000.0,-11000.0,0,112,112,2012
1174,2916,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,,United States,2012-07-13,00:00:00,solo,161.8,10365.0,-10365.0,0,98,98,2012
1175,4763,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2012-07-06,00:00:00,solo,170.0,11000.0,-11000.0,0,99,99,2012
1176,3379,TRANSJURA,TRANSJURA - BASIC,,Poland,2012-07-06,00:00:00,solo,170.0,3500.0,-3500.0,0,75,75,2012
1177,2664,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2012-06-30,00:00:00,solo,161.0,4000.0,-4000.0,0,117,117,2012
1178,2555,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,,United States,2012-06-23,00:00:00,solo,161.0,4950.0,-4950.0,0,38,38,2012
1179,3243,Ultra-Trail South West,100 Miles,,United Kingdom,2012-06-23,00:00:00,solo,155.0,5466.0,-5466.0,0,48,48,2012
1180,2915,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2012-06-23,00:00:00,solo,161.0,5510.0,-7000.0,0,317,317,2012
1181,3255,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2012-06-21,00:00:00,solo,161.0,6030.0,-6030.0,0,86,86,2012
1182,3260,Bighorn Mountain Wild And Scenic Trail Run,100M,Sheridan,United States,2012-06-15,00:00:00,solo,161.3,5500.0,-5500.0,0,116,116,2012
1183,3492,TRAIL BRESCIA,GRAND TRAIL 3V,,Italy,2012-06-15,00:00:00,solo,160.0,9500.0,-9500.0,0,12,12,2012
1184,2854,SAN DIEGO 100,San Diego 100,Oceanside,United States,2012-06-09,00:00:00,solo,160.9,4790.0,-4790.0,0,131,131,2012
1185,3013,Ultra-Trail del Rincon,UTR 170K,Castielfabib,Spain,2012-06-08,00:00:00,solo,170.0,6800.0,-6800.0,0,17,17,2012
1186,3423,Kettle Moraine 100,100 Mile,LaGrange,United States,2012-06-02,00:00:00,solo,161.9,2682.0,-2682.0,0,118,118,2012
1187,3047,LDWA 100,LDWA - THE VALLEYS 100,,United Kingdom,2012-06-02,00:00:00,solo,161.0,4000.0,-4000.0,0,383,383,2012
1188,3256,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2012-06-02,00:00:00,solo,161.0,3425.0,-3425.0,0,101,101,2012
1189,3720,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,,United States,2012-06-02,00:00:00,solo,161.0,4270.0,-4270.0,0,39,39,2012
1190,3431,SULPHUR SPRINGS,SULPHUR SPRINGS 100 MILES,Ancaster,Canada,2012-05-26,00:00:00,solo,161.0,3220.0,-3220.0,0,42,42,2012
1191,3488,Ultra-Trail Mt. Fuji,UTMF,Fuji,Japan,2012-05-18,00:00:00,solo,156.0,9164.0,-9164.0,10,611,611,2012
1192,3258,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,,United States,2012-05-12,00:00:00,solo,163.8,6100.0,-6100.0,0,126,126,2012
1193,2562,Salomon Hammer Trail,100 Miles,allinge,Denmark,2012-05-11,00:00:00,solo,161.0,4000.0,-4000.0,0,8,8,2012
1194,4509,Zion,100 Mile,Virgin,United States,2012-05-11,00:00:00,solo,161.0,2700.0,-2700.0,0,59,59,2012
1195,5456,SALT FLATS 100,SALT FLATS 100,,United States,2012-04-27,00:00:00,solo,161.0,3200.0,-3200.0,0,41,41,2012
1196,2910,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2012-04-14,00:00:00,solo,160.9,2400.0,-2400.0,0,24,24,2012
1197,4164,UMSTEAD 100,UMSTEAD 100,,United States,2012-03-31,00:00:00,solo,161.0,2450.0,-2450.0,0,150,150,2012
1198,3433,Badger Mountain Challenge,100 Mile,Kennewick,United States,2012-03-30,00:00:00,solo,161.0,4300.0,-4300.0,0,36,36,2012
1199,3305,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2012-03-24,00:00:00,solo,161.0,3600.0,-3600.0,0,34,34,2012
1200,3453,Northburn Ultra Mountain Events,100 Mile,Cromwell,New Zealand,2012-03-24,00:00:00,solo,161.0,8000.0,-8000.0,0,19,19,2012
1201,3601,Alpine Challenge,100 Mile Individual,BerrysCreek,Australia,2012-03-17,00:00:00,solo,160.0,7100.0,-7100.0,0,11,11,2012
1202,2320,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2012-03-03,00:00:00,solo,161.0,1600.0,-1600.0,0,114,114,2012
1203,3439,RUN2KILL,RUN2KILL,,Germany,2012-02-24,00:00:00,solo,161.0,4000.0,-4000.0,0,15,15,2012
1204,5640,IRON HORSE Endurance RunS,IRON HORSE 100M,,United States,2012-02-10,00:00:00,solo,161.0,2400.0,-2400.0,0,25,25,2012
1205,3202,Rocky Raccoon,100 Mile,Huntsville,United States,2012-02-04,00:00:00,solo,161.0,1800.0,-1800.0,0,218,218,2012
1206,3253,HURT 100,HURT 100 MILE ENDURANCE RUN,,United States,2012-01-14,00:00:00,solo,161.0,7620.0,-7620.0,0,46,46,2012
