,race_year_id,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants
0,68140.0,Peak District Ultras,Millstone 100,Castleton,United Kingdom,2021-09-03,19:00:00,solo,166.9,4520.0,-4520.0,10.0,150.0
1,72496.0,UTMB®,UTMB®,Chamonix,France,2021-08-27,17:00:00,solo,170.7,9930.0,-9930.0,11.0,2300.0
2,69855.0,Grand Raid des Pyrénées,Ultra Tour 160,vielle-Aure,France,2021-08-20,05:00:00,solo,167.0,9980.0,-9980.0,13.0,600.0
3,67856.0,Persenk Ultra,PERSENK ULTRA,Asenovgrad,Bulgaria,2021-08-20,18:00:00,solo,164.0,7490.0,-7500.0,13.0,150.0
4,70469.0,Runfire Salt Lake Ultra,100 Mile,ulukisla,Turkey,2021-08-20,18:00:00,solo,159.9,100.0,-100.0,12.0,0.0
5,66887.0,Swiss Alps 100,160KM,Münster,Switzerland,2021-08-15,17:00:00,solo,159.9,9850.0,-9850.0,15.0,300.0
6,67851.0,Salomon Rondane 100,Salomon Rondane 100,Folldal,Norway,2021-08-14,07:00:00,solo,163.8,5460.0,-5460.0,5.0,0.0
7,68241.0,Ultra Trail des Sources,160KM,Spa,Belgium,2021-08-14,07:00:00,solo,163.9,4630.0,-4660.0,8.0,200.0
8,70241.0,Québec Mega Trail (QMT),QMT-100-MILE,Beaupre,Canada,2021-08-13,22:00:00,solo,158.9,6410.0,-6240.0,13.0,120.0
9,69945.0,Bunketorp Backyard Ultra Trail,BBUT - 24 loops,LINDOME,Sweden,2021-08-07,10:00:00,solo,163.7,3100.0,-3100.0,23.0,100.0
10,67218.0,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2021-08-07,06:00:00,solo,165.2,3130.0,-3170.0,13.0,300.0
11,65713.0,Beacons 50 & Beacons 100,Beacons 100,Brecon,United Kingdom,2021-08-06,20:00:00,solo,164.8,7050.0,-7050.0,5.0,50.0
12,66425.0,Iznik Ultra,160 K,Iznik,Turkey,2021-08-06,18:00:00,solo,149.4,2930.0,-3040.0,12.0,100.0
13,66003.0,KAT100,KAT100miles,Fieberbrunn,Austria,2021-08-05,18:00:00,solo,173.9,9980.0,-9980.0,15.0,170.0
14,71873.0,Alpindustria Elbrus Race,ElbrusWorldRace,Terskol,Russia,2021-07-30,00:00:00,solo,169.9,9010.0,-9010.0,0.0,120.0
15,69219.0,Burning River Endurance Run,Burning River 100 Mile,Hudson,United States,2021-07-24,04:00:00,solo,163.7,2700.0,-2700.0,14.0,250.0
16,68455.0,The Gax 100 miles,The Gax 100 miles,Ystad,Sweden,2021-07-24,00:00:00,solo,162.3,1510.0,-1510.0,3.0,75.0
17,68575.0,Terres Monviso,100 Miglia Monviso,Saluzzo,Italy,2021-07-23,21:00:00,solo,168.8,8380.0,-8380.0,17.0,300.0
18,69019.0,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500.0,-1500.0,3.0,50.0
19,67244.0,Tahoe Rim Trail Endurance Runs 100M/50M/55K,100 Mile,Carsoncity,United States,2021-07-17,05:00:00,solo,161.1,6170.0,-6160.0,7.0,300.0
20,68776.0,Ultra Tour des 4 Massifs,Ut4M 160 Xtrem,Grenoble,France,2021-07-16,18:00:00,solo,179.1,11290.0,-11350.0,17.0,0.0
21,68778.0,Ultra Tour des 4 Massifs,Ut4M 160 Challenge,Grenoble,France,2021-07-15,08:00:00,solo,173.1,11810.0,-11710.0,12.0,0.0
22,67515.0,Brisbane Trail Ultra,Brisbane Trail Ultra 100 mile,Brisbane,Australia,2021-07-10,02:00:00,solo,160.5,7580.0,-7610.0,7.0,50.0
23,70168.0,Centurion Wendover Woods 100,Wendover Woods 100,Wendover,United Kingdom,2021-07-09,08:00:00,solo,168.0,6610.0,-6600.0,19.0,120.0
24,67118.0,Elephant Trail Race,160 Km (100 Mile),PortMacquarie,Australia,2021-07-09,20:00:00,solo,163.2,8650.0,-8630.0,13.0,100.0
25,67402.0,NUTS Ylläs Pallas,160K,Äkäslompolo,Finland,2021-07-09,12:00:00,solo,164.3,4020.0,-4100.0,8.0,250.0
26,71066.0,ULTRA 01,Ultra 01 170 KM,Oyonnax,France,2021-07-09,18:00:00,solo,174.9,7590.0,-7590.0,15.0,500.0
27,64191.0,Val d’Aran by UTMB®,VDA,Vielha,Spain,2021-07-09,18:00:00,solo,162.9,10690.0,-10690.0,14.0,1500.0
28,69065.0,Austria Backyard Ultra,24 LOOPS,Frankenmarkt,Austria,2021-07-03,09:00:00,solo,160.7,2570.0,-2570.0,24.0,200.0
29,68416.0,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2021-06-26,05:00:00,solo,161.0,5850.0,-7360.0,20.0,369.0
30,69919.0,Jurassic Coast 100,Jurassic Coast 100M,Swanage,United Kingdom,2021-06-19,08:00:00,solo,168.2,4740.0,-4680.0,9.0,100.0
31,68874.0,Mohican 100 Trail Run,Mohican 100 Mile Trail Run,Loudonville,United States,2021-06-19,05:00:00,solo,158.9,3700.0,-3700.0,19.0,0.0
32,68354.0,Ultra Trail Gaspesia 100,100 miles,Percé,Canada,2021-06-19,05:00:00,solo,159.0,4130.0,-4130.0,21.0,40.0
33,70181.0,MARATON VIA TRANSILVANICA,VIA TRANSILVANICA ULTRAMARATON,PiatraFântânele,Romania,2021-06-18,18:00:00,solo,161.8,5410.0,-4950.0,8.0,50.0
34,71777.0,Oh Meu Deus,100 Milhas OMD,Seia,Portugal,2021-06-11,16:00:00,solo,159.2,7330.0,-7330.0,9.0,85.0
35,71778.0,Oh Meu Deus,OH MEU DEUS 160 TEAM,Seia,Portugal,2021-06-11,16:00:00,team,159.2,7330.0,-7330.0,9.0,5.0
36,69315.0,Salomon Hengill Ultra-Trail ©,100miles,Hveragerdi,Iceland,2021-06-04,14:00:00,solo,161.7,5530.0,-5550.0,10.0,200.0
37,64849.0,The Arctic Triple Lofoten Ultra-Trail®,100 Miles,SVOLVÆR,Norway,2021-06-04,12:00:00,solo,165.0,7046.0,-7047.0,10.0,150.0
38,69395.0,TransPenedaGerês,TPG 168k Race of the 4 Castles,Melgaço,Portugal,2021-06-03,16:00:00,solo,166.2,9360.0,-8540.0,6.0,0.0
39,63925.0,Chester Ultra 50,Chester Ultra 100,chester,United Kingdom,2021-05-29,06:00:00,solo,167.0,1540.0,-1550.0,10.0,150.0
40,67033.0,Grand Trail Des Lacs Et Chateaux (GTLC),GT160,Waimes,Belgium,2021-05-29,04:00:00,solo,165.3,6200.0,-6200.0,0.0,200.0
41,71209.0,WHW & Ben Nevis Race,WHW & Ben Nevis Race,FortWilliam,United Kingdom,2021-05-29,11:00:00,solo,165.4,5110.0,-5080.0,9.0,30.0
42,66105.0,Bryce Canyon,Bryce Canyon 100 Mile,Hatch,United States,2021-05-28,05:00:00,solo,157.1,4310.0,-4310.0,15.0,300.0
43,66840.0,Festiwal Biegowy ULTRA WAY,PORANEK NA PLAZY 160 km+,Rumia,Poland,2021-05-28,12:00:00,solo,163.3,3020.0,-3030.0,7.0,200.0
44,67410.0,NUTS Karhunkierros,166K,Kuusamo,Finland,2021-05-28,14:00:00,solo,169.6,3910.0,-3940.0,7.0,250.0
45,68605.0,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2021-05-22,10:00:00,solo,163.0,4230.0,-4310.0,6.0,150.0
46,71293.0,Mac Mac Ultra,100m,Pretoria,South Africa,2021-05-21,12:00:00,solo,156.8,6300.0,-6540.0,14.0,0.0
47,65183.0,Ultra-Trail® Malopolska,UTM 170,KasinkaMala,Poland,2021-05-21,17:00:00,solo,171.8,8640.0,-8640.0,8.0,50.0
49,66949.0,Aktivitus Trailrace,Ultra-Trail®,Jonsered,Sweden,2021-05-13,20:00:00,solo,169.2,4060.0,-4060.0,9.0,50.0
50,67422.0,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2021-05-08,09:00:00,solo,161.3,3210.0,-3160.0,13.0,300.0
51,70708.0,Hubert 100,Hubert 100M,Hawker,Australia,2021-05-08,10:00:00,solo,157.7,2430.0,-2430.0,8.0,150.0
52,67736.0,The Dales High Way,Dales High Way + High Cup Nick,Saltaire,United Kingdom,2021-05-08,08:30:00,solo,166.2,4430.0,-4380.0,8.0,200.0
53,68042.0,Gulag-100,Gulag-100,Litochoro,Greece,2021-05-07,12:00:00,solo,167.1,14260.0,-14260.0,4.0,40.0
54,70440.0,100 miles of Beskid Wyspowy,100 miles of Beskid Wyspowy,Zalesie,Poland,2021-05-01,06:00:00,solo,164.5,6610.0,-6620.0,8.0,100.0
55,70255.0,Bó Trail,Bó Trail 170K,yibin,China,2021-05-01,09:00:00,solo,161.7,8440.0,-8440.0,13.0,100.0
56,69334.0,Yarikan100,Yarikan100,Ishikawa,Japan,2021-05-01,06:00:00,solo,164.7,8700.0,-8700.0,22.0,50.0
57,71184.0,Sengenyama 100,4th Sengenyama 100 (mile),Hayama,Japan,2021-04-24,05:00:00,solo,166.4,6110.0,-6110.0,8.0,50.0
58,70681.0,Mt. Fuji 100 Mile Challenge,100 mile,Fuji,Japan,2021-04-23,11:00:00,solo,161.9,7340.0,-7380.0,4.0,80.0
59,71704.0,Tamba 100 Adventure Trail,Tamba 100 Adventure Trail,Tamba,Japan,2021-04-23,06:00:00,solo,162.7,9200.0,-9200.0,13.0,100.0
60,69319.0,Ultra-Trail® Drakensberg,UTD 160,Underberg,South Africa,2021-04-23,10:00:00,solo,171.6,5160.0,-6500.0,12.0,0.0
61,69523.0,Jiangnan 100 Mile,100Mile,Ningbo,China,2021-04-16,14:00:00,solo,161.0,7060.0,-7060.0,13.0,150.0
62,65403.0,Zion,Zion 100,Virgin,United States,2021-04-10,05:00:00,solo,160.8,2830.0,-2880.0,15.0,250.0
63,68615.0,Patagonia Run,100 Miles,SanMartinDeLosAndes,Argentina,2021-04-09,10:00:00,solo,163.7,8140.0,-8140.0,15.0,280.0
64,69758.0,Ultra Trail Jinan,168km,jinan,China,2021-04-09,16:00:00,solo,161.5,10810.0,-10790.0,16.0,100.0
65,70118.0,QLG168,QLG168,QUZHOU,China,2021-04-02,16:30:00,solo,168.0,10740.0,-10740.0,10.0,10.0
66,66689.0,Volcano UltraMarathon Extreme,Volcano 100 Millas,,Costa Rica,2021-03-30,06:30:00,solo,160.5,6440.0,-6560.0,13.0,50.0
67,71992.0,Antelope Island Buffalo Run,100 mile,Syracuse,United States,2021-03-26,10:00:00,solo,162.0,2200.0,-2200.0,16.0,400.0
68,68098.0,Kullamannen 2021 Covid-19,Kullamannen 100 miles,Kullaberg,Sweden,2021-03-26,09:00:00,solo,163.6,1910.0,-1930.0,4.0,600.0
69,71140.0,Northburn 100 Miler,100 Mile,Cromwell,New Zealand,2021-03-20,06:00:00,solo,161.4,9460.0,-9470.0,12.0,50.0
70,68348.0,UTTGN Sport HG | TARRAGONA,Gran Trail Catalunya,Tarragona,Spain,2021-03-05,22:00:00,solo,169.8,5160.0,-5160.0,13.0,50.0
71,64671.0,Victoria 162,V162 Virtual,HongKong,"Hong Kong, China",2021-02-27,00:00:00,solo,166.7,7700.0,-7700.0,0.0,200.0
73,64661.0,Victoria 162,3-day Race Virtual,HongKong,"Hong Kong, China",2021-02-26,08:00:00,solo,165.9,8320.0,-8340.0,0.0,100.0
74,68501.0,Storstenshöjden 100 miles,Storstenshöjden 100 miles,Örebro,Sweden,2021-02-19,06:00:00,solo,168.4,11550.0,-11530.0,0.0,50.0
75,64219.0,Tarawera Ultramarathon,100 Miler,Rotorua,New Zealand,2021-02-13,04:00:00,solo,165.4,5510.0,-5520.0,14.0,300.0
76,65413.0,HOKA ONE ONE Rocky Raccoon,100 Mile,Huntsville,United States,2021-02-06,06:00:00,solo,160.9,2200.0,-2200.0,19.0,500.0
77,69001.0,Coldwater Rumble,100 Miles,Goodyear,United States,2021-01-16,07:00:00,solo,161.8,2660.0,-2670.0,16.0,600.0
78,64103.0,The Great Southern Alps Miler,The Great Southern Alps Miler,HanmerSprings,New Zealand,2021-01-15,07:00:00,solo,160.3,3180.0,-3300.0,8.0,1.0
79,68010.0,UTCL100,UTCL 100 Miles,Bogor,Indonesia,2021-01-09,06:00:00,solo,161.0,6420.0,-6410.0,18.0,30.0
80,67526.0,UTSZ 2020 Trail Races,UTSZ 100 miles,Shenzhen,China,2020-12-26,04:30:00,solo,162.6,6610.0,-6630.0,8.0,50.0
81,68562.0,Run Guizhou League Finals,Luodian168KM,Luodian,China,2020-12-25,14:00:00,solo,167.7,9770.0,-9770.0,15.0,50.0
82,64575.0,Mad Fox Ultra Rise,Valhalla Race,PereslavlZalesskiy,Russia,2020-12-19,16:00:00,solo,167.5,1200.0,-1200.0,10.0,150.0
83,64037.0,Around The Valley - Sovev Emek,sovev emek 166km,ainhasofet,Israel,2020-12-10,06:00:00,solo,172.9,3840.0,-3840.0,18.0,300.0
84,68007.0,Falls 100 Ultra Trail Race,Falls 100 - 100 Mile,FallsofRough,United States,2020-12-05,07:00:00,solo,164.5,4310.0,-4310.0,24.0,250.0
85,58877.0,Blood Rock 100 Mile Endurance Trail Race,100 Mile,Pelham,United States,2020-12-04,12:00:00,solo,161.9,7610.0,-7610.0,16.0,200.0
86,67289.0,Sky Ultra Pico Mx,SKY ULTRA PICO MX 100M,ORIZABA,Mexico,2020-12-04,00:01:00,solo,160.2,8660.0,-8660.0,15.0,75.0
87,67634.0,Ultra Trail Three Gorges,UTTG,Yichang,China,2020-11-26,18:00:00,solo,170.8,10470.0,-10320.0,13.0,200.0
88,56323.0,Best of San Diego 100 Miler,100 Miler,SanDiego,United States,2020-11-21,05:00:00,solo,160.9,2590.0,-2590.0,5.0,0.0
89,64481.0,Panda Trail by UTMB®,DPT,Dujiangyan,China,2020-11-20,18:00:00,solo,157.8,9280.0,-9280.0,12.0,0.0
90,68472.0,Sengenyama 100,Sengenyama 100,Hayama,Japan,2020-11-14,05:00:00,solo,166.4,6100.0,-6100.0,4.0,50.0
91,68239.0,Jiangnan 100 Mile,100Mile - November,Ningbo,China,2020-11-13,14:00:00,solo,160.5,7060.0,-7060.0,13.0,150.0
92,59437.0,Pinhoti 100,Pinhoti 100,Sylacauga,United States,2020-11-07,07:00:00,solo,155.0,4060.0,-4180.0,17.0,250.0
93,62737.0,Rim to River Endurance Company,Rim to River 100,OakHill,United States,2020-11-07,06:30:00,solo,160.9,3760.0,-3750.0,8.0,250.0
94,69754.0,Tunnel Hill  100 & 50 mile runs,100mi,Vienna,United States,2020-11-07,07:00:00,solo,161.4,1690.0,-1690.0,21.0,0.0
95,67282.0,Pong Yaeng Trail,Pong Yaeng Trail 166,ChiangMai,Thailand,2020-11-06,10:00:00,solo,167.5,8280.0,-8060.0,14.0,200.0
96,59805.0,Javelina Jundred,100 Miles,FortMcDowell,United States,2020-10-31,06:00:00,solo,160.5,1720.0,-1720.0,26.0,800.0
97,68633.0,Mohican 100 Trail Run,Mohican 100 Mile Trail Run,Loudonville,United States,2020-10-31,05:00:00,solo,156.0,3630.0,-3620.0,19.0,0.0
98,67406.0,Halloween hike,160 km,Kannonkoski,Finland,2020-10-30,19:00:00,solo,160.3,2110.0,-2110.0,5.0,0.0
99,62531.0,THAILAND BY UTMB,Inthanon 6,ChomThong,Thailand,2020-10-30,10:00:00,solo,159.6,7340.0,-7340.0,15.0,500.0
100,62021.0,Cactus Rose,100 Mile,Bandera,United States,2020-10-24,05:00:00,solo,162.4,3500.0,-3500.0,20.0,550.0
101,67723.0,EstrelAçor Ultra Endurance,EA Penhas Manteiga 2020,PenhasdaSaúde,Portugal,2020-10-23,11:00:00,solo,157.8,6910.0,-7600.0,0.0,80.0
102,62193.0,Cloudsplitter 100,100 Mile,Norton,United States,2020-10-17,08:00:00,solo,157.5,5610.0,-5610.0,16.0,100.0
103,67914.0,Shanhaiguan Trail Race,168K,qinhuangdao,China,2020-10-17,04:00:00,solo,162.0,9320.0,-9070.0,14.0,100.0
104,56017.0,Mines of Spain,100 Mile,Davenport,United States,2020-10-16,08:00:00,solo,167.5,4310.0,-4320.0,19.0,0.0
105,51397.0,Bèrghem Ultra,Åkersætra 666 m.o.h.,Hamar,Norway,2020-10-10,08:00:00,solo,163.2,2970.0,-3360.0,0.0,50.0
106,56693.0,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2020-10-10,09:00:00,solo,161.5,2060.0,-2060.0,16.0,250.0
107,58579.0,Midstate Massive Ultra Trail,Midstate Massive Ultra Trail,NewIpswitch,United States,2020-10-10,00:00:00,solo,163.6,3720.0,-3980.0,16.0,125.0
108,49589.0,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2020-10-08,10:00:00,solo,160.7,1610.0,-1610.0,13.0,180.0
109,52607.0,Brisbane Trail Ultra,Brisbane Trail Ultra 100 mile,Brisbane,Australia,2020-10-03,05:00:00,solo,160.4,7550.0,-7590.0,7.0,50.0
111,66483.0,Mt. Wumeng Ultra Trail,KINETIK 165K,Zhaotong,China,2020-10-02,19:00:00,solo,164.1,7440.0,-7090.0,13.0,80.0
112,62347.0,North Coast 100,North Coast 110M,Barnstaple,United Kingdom,2020-10-02,07:00:00,solo,174.5,5570.0,-5540.0,8.0,50.0
113,60243.0,Schinder-Trail Backyard Ultra,23 Loops,Rettert,Germany,2020-10-02,20:00:00,solo,157.2,3060.0,-3060.0,23.0,200.0
114,66580.0,TransPenedaGerês,TPG 160k Race of the 4 Castles,Melgaço,Portugal,2020-10-02,07:00:00,solo,167.4,8010.0,-7200.0,5.0,0.0
115,61189.0,Spain Backyard Ultra,Spain Backyard Ultra  24 Loops,CastroCaldelas,Spain,2020-09-26,10:00:00,solo,161.1,6890.0,-6890.0,23.0,150.0
116,59557.0,BEAR 100,Bear 100 Endurance Trail Race,Smithfield,United States,2020-09-25,06:00:00,solo,162.7,6460.0,-6130.0,13.0,300.0
117,66321.0,Cold Hawaii Ultra,Cold Hawaii Ultra 100 miles,Thisted,Denmark,2020-09-25,18:00:00,solo,162.6,2000.0,-2010.0,6.0,50.0
118,65591.0,Mossarun,"Mossarun 2020, 24h/100 miles",Älmhult,Sweden,2020-09-19,12:00:00,solo,171.8,3940.0,-3950.0,0.0,50.0
119,59995.0,Sangre de Cristo Ultras,100-Mile,Westcliffe,United States,2020-09-19,04:00:00,solo,168.2,5910.0,-5910.0,13.0,300.0
120,50041.0,Dragon 100,Dragon 100,Cardiff,United Kingdom,2020-09-12,18:00:00,solo,165.0,3560.0,-3550.0,11.0,200.0
121,53559.0,GUUT100+,GUUT100MILES+,Gentofte,Denmark,2020-09-12,09:00:00,solo,167.4,1610.0,-1620.0,1.0,20.0
124,62121.0,Garmin Ultra Race Radków,Challange 158,RADKÓW,Poland,2020-09-11,05:00:00,solo,163.9,5700.0,-5700.0,11.0,50.0
125,49901.0,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2020-09-05,09:00:00,solo,161.3,3160.0,-3110.0,13.0,300.0
126,53999.0,SwissPeaks Trail,170,LeBouveret,Switzerland,2020-09-03,10:00:00,solo,167.0,11140.0,-12910.0,15.0,400.0
127,59481.0,Runfire Salt Lake Ultra,100 Mile,ulukisla,Turkey,2020-08-29,18:00:00,solo,160.1,2770.0,-2770.0,15.0,0.0
128,58623.0,Burning River Endurance Run,100 Mile,Hudson,United States,2020-08-22,04:00:00,solo,163.6,2700.0,-2700.0,14.0,250.0
129,59271.0,Hardmoors,110 Mi,,United Kingdom,2020-08-22,00:00:00,solo,169.9,3760.0,-3720.0,12.0,150.0
130,57055.0,100 miles of Beskid Wyspowy,100 miles of Beskid Wyspowy,Zalesie,Poland,2020-08-21,07:00:00,solo,161.6,6510.0,-6510.0,8.0,100.0
131,54829.0,Persenk Ultra,PERSENK ULTRA,Asenovgrad,Bulgaria,2020-08-21,18:00:00,solo,164.0,7490.0,-7500.0,13.0,150.0
132,61035.0,ULTRA 01,Ultra 165km,Oyonnax,France,2020-08-21,18:00:00,solo,167.2,7230.0,-7230.0,8.0,300.0
133,57587.0,Salomon Rondane 100,Salomon Rondane 100,Folldal,Norway,2020-08-15,05:00:00,solo,163.6,5450.0,-5440.0,5.0,0.0
134,54869.0,Ultra Trail des Sources,Ultra Trail des Sources,Spa,Belgium,2020-08-15,07:00:00,solo,158.8,4500.0,-4500.0,8.0,200.0
135,65665.0,Columbia Sanfo Ultra 168-Chongli,UTC,Chongli,China,2020-08-14,17:00:00,solo,161.1,7370.0,-7370.0,15.0,600.0
136,55265.0,Sport-Marafon Trail,165 km,Nikola-Lenivets,Russia,2020-08-09,21:00:00,solo,162.5,1450.0,-1450.0,13.0,0.0
137,62503.0,Bunketorp Backyard Ultra Trail,BBUT - 24 loops,LINDOME,Sweden,2020-08-08,10:00:00,solo,163.7,3100.0,-3100.0,23.0,120.0
138,51393.0,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2020-08-08,06:00:00,solo,168.2,3440.0,-3480.0,14.0,300.0
139,53939.0,Halland Ultra-Beach,100 miles,Göteborg,Sweden,2020-08-08,12:00:00,solo,161.7,1740.0,-1750.0,2.0,50.0
140,66836.0,INNER MONGOLIA ULTRA MARATHON,Laoniuwan 168km,Hohhot,China,2020-08-08,07:40:00,solo,165.2,4600.0,-4600.0,15.0,100.0
142,50051.0,Infinity Trail Backyard - Normandie,Infinity Trail - 23 boucles,PAVILLY,France,2020-07-31,14:00:00,solo,155.3,5160.0,-5160.0,1.0,80.0
143,56831.0,The Gax 100 miles,The Gax 100 miles,Ystad,Sweden,2020-07-25,00:00:00,solo,160.6,1510.0,-1510.0,3.0,72.0
144,50845.0,Elephant Trail Race,160 Km (100 Mile),PortMacquarie,Australia,2020-07-17,20:00:00,solo,163.2,8650.0,-8630.0,13.0,100.0
146,60049.0,Silverheels 100-Mile Endurance Run,100 Mile,Fairplay,United States,2020-07-11,04:00:00,solo,166.7,4650.0,-4650.0,24.0,200.0
147,50803.0,Nuts Ylläs Pallas,160K,Äkäslompolo,Finland,2020-07-10,12:00:00,solo,165.7,4400.0,-4480.0,10.0,250.0
149,55429.0,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2020-06-20,10:00:00,solo,168.6,4670.0,-5140.0,6.0,150.0
150,50523.0,Bryce Canyon,100 Mile,Hatch,United States,2020-05-15,00:00:00,solo,157.1,4320.0,-4320.0,13.0,300.0
151,48383.0,Jiangnan 100 Mile,100Mile,Ningbo,China,2020-04-10,14:00:00,solo,160.5,7060.0,-7060.0,13.0,150.0
152,49345.0,Antelope Canyon,100 Mile,Page,United States,2020-03-14,06:00:00,solo,159.4,1850.0,-1850.0,10.0,300.0
153,53633.0,Borneo Ultra-Trail® Marathon,100 Miles,KotaKinabalu,Malaysia,2020-03-14,06:00:00,solo,161.0,7620.0,-7620.0,16.0,300.0
154,61149.0,Addo Elephant Trail Run,100 Mile,Addo,South Africa,2020-03-13,14:00:00,solo,161.2,5640.0,-5130.0,16.0,100.0
155,52827.0,100 MILLAS® SIERRAS DEL BANDOLERO,100 Millas,PradodelRey,Spain,2020-03-06,18:00:00,solo,161.1,6170.0,-6170.0,14.0,500.0
156,63235.0,Chattanooga 100 Mile Trail Race,Chattanooga 100 Mile Trail Race,RisingFawn,United States,2020-03-06,00:00:00,solo,158.1,3770.0,-3770.0,14.0,250.0
157,57473.0,Les Traces du Nord Basse-Terre,L'Ultra-Trail®,Petit-Bourg,France,2020-02-28,18:30:00,solo,161.4,6240.0,-6240.0,14.0,400.0
160,55551.0,Ultra Trail Thailand,Inthanon 6,ChomThong,Thailand,2020-02-14,10:00:00,solo,175.0,7850.0,-7850.0,16.0,100.0
161,59053.0,Lone Star 100,100M,ElPaso,United States,2020-02-08,05:00:00,solo,158.6,5930.0,-5850.0,9.0,0.0
162,49059.0,Tarawera Ultramarathon,100 Miler,Rotorua,New Zealand,2020-02-08,04:00:00,solo,162.4,5200.0,-5220.0,14.0,300.0
163,51945.0,Tjörnarparen - Trail Ultra,100 miles,TJÖRNARP,Sweden,2020-02-08,09:00:00,solo,162.1,2300.0,-2330.0,9.0,50.0
164,57191.0,Grandmaster Ultras,100 miler,Littlefield,United States,2020-02-07,08:00:00,solo,158.6,1730.0,-1730.0,14.0,0.0
165,61175.0,Orcas Island 100 Mile,Orcas Island 100 Mile,Olga,United States,2020-02-07,08:00:00,solo,163.5,7570.0,-7570.0,19.0,90.0
166,49849.0,HOKA ONE ONE Rocky Raccoon,100 Mile,Huntsville,United States,2020-02-01,06:00:00,solo,163.1,2260.0,-2260.0,19.0,500.0
167,53283.0,LE DERNIER HOMME DEBOUT MORVAN,24 Boucles,Chateau-Chinon,France,2020-01-25,11:50:00,solo,169.9,5740.0,-5740.0,1.0,350.0
168,57131.0,Coldwater Rumble,100 Miles,Goodyear,United States,2020-01-18,07:00:00,solo,161.8,2660.0,-2670.0,16.0,400.0
169,60007.0,HURT 100,HURT 100 MILE ENDURANCE RUN,,United States,2020-01-18,00:00:00,solo,161.0,8200.0,-8200.0,0.0,0.0
171,60495.0,MONTANE® Spine® Races,MONTANE® Spine® Challenger,Edale,United Kingdom,2020-01-11,08:00:00,solo,174.2,4770.0,-4770.0,4.0,125.0
172,60491.0,MONTANE® Spine® Races,MRT Challenge,Edale,United Kingdom,2020-01-11,11:00:00,solo,174.2,4770.0,-4770.0,4.0,30.0
173,44291.0,S1 Trail La Corsa Della Bora,Ultra,TRIESTE,Italy,2020-01-04,06:00:00,solo,166.3,6750.0,-7110.0,9.0,150.0
174,49431.0,GOLDEN 100 HONG KONG,100Miles,HongKong,"Hong Kong, China",2019-12-27,20:00:00,solo,163.0,9180.0,-9130.0,16.0,0.0
175,45417.0,UTSZ Trail Races,100Miles,shenzhen,China,2019-12-21,04:30:00,solo,166.6,8110.0,-8120.0,16.0,100.0
177,48861.0,Mad Fox Ultra Revenge,Valhalla Race,PereslavlZalesskiy,Russia,2019-12-14,16:00:00,solo,156.2,1650.0,-1650.0,10.0,200.0
178,58259.0,La Misión  - VLA - Argentina,La Misión 160 VLA -,VillalaAngostura,Argentina,2019-12-12,09:00:00,solo,163.3,7240.0,-7240.0,1.0,100.0
179,43585.0,Brazos Bend 100,100M,Needville,United States,2019-12-07,06:00:00,solo,162.3,2730.0,-2720.0,6.0,0.0
180,55417.0,Falls 100 Ultra Trail Race,100 Mile,FallsofRough,United States,2019-12-07,07:00:00,solo,162.5,4230.0,-4230.0,41.0,140.0
181,43795.0,Exodus Ultra Marathon,Exodus,Llanfechain,United Kingdom,2019-12-06,19:00:00,solo,170.0,6550.0,-6540.0,3.0,50.0
182,51033.0,Sky Ultra Pico Mx,Sky Ultra Pico Mx 100M,ORIZABA,Mexico,2019-12-06,12:00:00,solo,159.6,8270.0,-8240.0,16.0,50.0
183,42239.0,Ultra-Trail® Panoramic,100Miles,AmphurMuang,Thailand,2019-12-06,16:00:00,solo,157.0,6040.0,-6050.0,15.0,300.0
184,48423.0,HK168,Full168,TaiMeiTuk,"Hong Kong, China",2019-11-29,15:00:00,solo,168.8,10400.0,-10400.0,14.0,400.0
185,47165.0,Oman by UTMB,170km,Muscat,Oman,2019-11-28,19:30:00,solo,170.9,10570.0,-10490.0,25.0,100.0
186,50187.0,Ultra Trail Three Gorges,UTTG,Yichang,China,2019-11-28,20:00:00,solo,172.8,10410.0,-10230.0,13.0,450.0
187,30267.0,Alpine Challenge,100 Mile Individual,BerrysCreek,Australia,2019-11-23,04:30:00,solo,155.3,6450.0,-6450.0,4.0,100.0
188,42867.0,Best of San Diego 100 Miler,100 Miler,SanDiego,United States,2019-11-23,05:00:00,solo,161.6,2560.0,-2520.0,5.0,0.0
189,46539.0,Oman Desert Marathon,Oman Desert Marathon,Bidiyah,Oman,2019-11-16,06:30:00,solo,163.0,3120.0,-3590.0,13.0,99.0
